filename,Country,VST,Proficiency_Number,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,maas_ttr_aw,maas_ttr_cw,mattr50_aw,mattr50_cw,msttr50_aw,msttr50_cw,hdd42_aw,hdd42_cw,mtld_original_aw,mtld_original_cw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_wrap_aw,mtld_ma_wrap_cw,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
W_CHN_PTJ0_027_B1_1.txt,CHN,28,2,0.693069307,0.456730769,0.485576923,0.736842105,0.058387787,0.033907522,0.73572327,0.859130435,0.74,0.84,0.742030408,0.819879084,42,56.26401631,46.01153207,10.39285714,44.09615385,50.86315789,12.05555556,10.33333333,7.482758621,1.611111111,1.857142857,1.380952381,0.275862069,0.380952381,1.166666667,0.333333333,0.19047619,0.137931034,1.285714286,0.931034483
W_CHN_PTJ0_029_B1_1.txt,CHN,28,2,0.574074074,0.442708333,0.5625,0.729411765,0.047929256,0.036808984,0.819020979,0.863333333,0.806666667,0.78,0.813355043,0.806589589,70.73684211,87.95652174,83.97380952,10.75,76.9375,66.23809524,18.36363636,14.42857143,11.22222222,1.636363636,2.071428571,1.285714286,0.333333333,0.428571429,1.272727273,0.5,0.428571429,0.333333333,1.785714286,1.388888889
W_CHN_PTJ0_034_B1_1.txt,CHN,34,2,0.637168142,0.443349754,0.556650246,0.8,0.047782098,0.025375332,0.771168831,0.867804878,0.765,0.8,0.805670004,0.875090743,62.98060942,126,58.64975168,0,67.07389163,101,16.15384615,15,10,1.615384615,2.285714286,1.5,0.380952381,0.571428571,1.076923077,0.357142857,0.214285714,0.142857143,1.785714286,1.19047619
W_CHN_PTJ0_035_B1_1.txt,CHN,29,2,0.627272727,0.422018349,0.504587156,0.75,0.054323927,0.032397238,0.773136095,0.846046512,0.76,0.84,0.776437674,0.849367675,55.39498704,103.04,63.50715822,0,59.66055046,91.30337079,16,16,8.296296296,1.928571429,2.928571429,1.928571429,0.481481481,0.928571429,1,0.714285714,0.142857143,0.074074074,1.857142857,0.962962963
W_CHN_PTJ0_041_A2_0.txt,CHN,15,1,0.598039216,0.448430493,0.457399103,0.61,0.061601685,0.053667541,0.73183908,0.719215686,0.72,0.67,0.761477096,0.734395258,50.27572663,33.33333333,49.62130349,39.26252914,49.78026906,42.01,16.71428571,13.76470588,8.068965517,2.071428571,2.294117647,1.705882353,0.275862069,0.470588235,1.214285714,0.235294118,0.117647059,0.068965517,1.411764706,0.827586207
W_CHN_PTJ0_048_B1_1.txt,CHN,31,2,0.686956522,0.54978355,0.497835498,0.622047244,0.054220957,0.046583166,0.772857143,0.747435897,0.76,0.78,0.785346615,0.770031969,63.99324324,63.5,61.11640976,50.3560246,61.80952381,50.82677165,13.88235294,13.11111111,9.44,1.470588235,2,1.388888889,0.2,0.277777778,1.058823529,0.277777778,0.222222222,0.16,1.333333333,0.96
W_CHN_PTJ0_060_B1_1.txt,CHN,25,2,0.588888889,0.492385787,0.456852792,0.546391753,0.064625103,0.066500747,0.714594595,0.693333333,0.7,0.58,0.746358012,0.685289268,43.67873303,32.2055336,43.22172056,31.70006175,44.45685279,33.89690722,13.86666667,13.86666667,9.454545455,1.466666667,2.333333333,1.466666667,0.227272727,0.333333333,1,0.333333333,0.266666667,0.181818182,2.066666667,1.409090909
W_CHN_PTJ0_061_A2_0.txt,CHN,19,1,0.627272727,0.509345794,0.514018692,0.633027523,0.053218601,0.04783722,0.755151515,0.702,0.755,0.75,0.773634207,0.749895404,63,49.70246479,58.53913894,34.2034965,59.39719626,45.26605505,16.69230769,14.46666667,9.863636364,1.692307692,2.066666667,1.466666667,0.272727273,0.4,1.153846154,0.4,0.333333333,0.227272727,1.4,0.954545455
W_CHN_PTJ0_063_B1_1.txt,CHN,35,2,0.611111111,0.453333333,0.48,0.647058824,0.057612948,0.046860187,0.717613636,0.733584906,0.72,0.74,0.781577891,0.792498466,51.63934426,50.07692308,45.55449045,35.43547262,49.98666667,39.93137255,17.92307692,12.94444444,7.766666667,2.307692308,1.944444444,1.666666667,0.4,0.666666667,1.384615385,0.666666667,0.222222222,0.133333333,1.666666667,1
W_CHN_PTJ0_064_A2_0.txt,CHN,24,1,0.631147541,0.451737452,0.471042471,0.658119658,0.056136513,0.042478011,0.724571429,0.764705882,0.724,0.76,0.761208571,0.814195415,52.71061528,62.91038407,46.9346915,52.55974338,48.28185328,70.24786325,18,14.21052632,9.310344828,1.933333333,2.210526316,1.526315789,0.310344828,0.473684211,1.266666667,0.473684211,0.157894737,0.103448276,1.736842105,1.137931034
W_CHN_PTJ0_072_A2_0.txt,CHN,23,1,0.637254902,0.458536585,0.497560976,0.691489362,0.056725675,0.041152039,0.705128205,0.796444444,0.71,0.74,0.752825064,0.777211893,51.25,52.17152104,43.57031769,47.6637931,44.8,50.42553191,15,13.125,7.777777778,1.928571429,2.375,1.6875,0.37037037,0.625,1.142857143,0.4375,0.125,0.074074074,1.5,0.888888889
W_CHN_PTJ0_076_B1_1.txt,CHN,30,2,0.743362832,0.606334842,0.511312217,0.626865672,0.053003011,0.04482753,0.77127907,0.769176471,0.785,0.79,0.787845356,0.788025318,61.12125341,68.63414634,56.5064836,56.31013339,66.83257919,65.99253731,19.75,14.8125,10.30434783,1.916666667,2.3125,1.4375,0.260869565,0.375,1.333333333,0.3125,0.375,0.260869565,2.1875,1.52173913
W_CHN_PTJ0_077_B1_1.txt,CHN,34,2,0.606837607,0.434042553,0.49787234,0.696078431,0.053874778,0.038999334,0.754516129,0.837735849,0.75,0.8,0.779346513,0.823438312,59.7147796,63.94029851,60.23897707,79.85416667,61.98723404,76.99019608,26.77777778,16.06666667,7.774193548,3.444444444,2.8,2.066666667,0.451612903,0.933333333,1.666666667,0.533333333,0.4,0.193548387,1.733333333,0.838709677
W_CHN_PTJ0_082_B1_1.txt,CHN,26,2,0.6,0.494791667,0.546875,0.663157895,0.050275959,0.045606044,0.775244755,0.800869565,0.76,0.7,0.815173085,0.788901886,64,54.22746781,66.64909375,57.60818713,59.796875,50.29473684,14.28571429,13.33333333,9.090909091,1.571428571,2,1.466666667,0.318181818,0.466666667,1.071428571,0.333333333,0.333333333,0.227272727,1.533333333,1.045454545
W_CHN_PTJ0_084_B1_2.txt,CHN,38,3,0.715976331,0.482876712,0.578767123,0.858156028,0.039073996,0.014382266,0.817860082,0.919347826,0.824,0.93,0.83257783,0.94025185,101.274374,278.334,103.3626171,0,101.9075342,169,13,13,8.081081081,1.608695652,2.304347826,1.608695652,0.378378378,0.608695652,1,0.52173913,0.217391304,0.135135135,1.695652174,1.054054054
W_CHN_PTJ0_086_B1_1.txt,CHN,26,2,0.586956522,0.450236967,0.436018957,0.568421053,0.066729979,0.062721898,0.666296296,0.694782609,0.685,0.58,0.705524142,0.685606607,35.16666667,26.70012547,33.66982759,24.87058824,33.34597156,29.89473684,11.05,10.52380952,8.185185185,1.35,1.523809524,1.285714286,0.259259259,0.333333333,1.05,0.285714286,0.19047619,0.148148148,1.19047619,0.925925926
W_CHN_PTJ0_088_B1_1.txt,CHN,28,2,0.695238095,0.520618557,0.541237113,0.722772277,0.050938204,0.035097794,0.744689655,0.831538462,0.746666667,0.81,0.789552016,0.837421982,55.63500931,101,49.41958024,23.21428571,55.59793814,74.32673267,25.125,22.33333333,10.05,2.5,3.555555556,2.222222222,0.5,1.111111111,1.125,0.555555556,0.666666667,0.3,2.666666667,1.2
W_CHN_PTJ0_090_B1_1.txt,CHN,27,2,0.655737705,0.504672897,0.570093458,0.740740741,0.044938622,0.031521086,0.796606061,0.874915254,0.79,0.85,0.80825713,0.847792223,71.84888305,61.36787565,79.22476326,11.22619048,74.73831776,84.44444444,16.61538462,15.42857143,11.36842105,1.461538462,2.142857143,1.357142857,0.315789474,0.428571429,1.076923077,0.285714286,0.5,0.368421053,1.214285714,0.894736842
W_CHN_PTJ0_091_B1_1.txt,CHN,26,2,0.625,0.45,0.509090909,0.707070707,0.053436787,0.037799094,0.758011696,0.818,0.745,0.76,0.789305648,0.81924687,55,99,58.23467586,36.25,56.41363636,66.01010101,15.06666667,10.76190476,7.793103448,1.933333333,1.857142857,1.380952381,0.275862069,0.380952381,1.4,0.285714286,0.19047619,0.137931034,1.19047619,0.862068966
W_CHN_PTJ0_092_A2_0.txt,CHN,23,1,0.633928571,0.53539823,0.495575221,0.58677686,0.055016232,0.053371898,0.763389831,0.720555556,0.745,0.73,0.789225853,0.754126858,60.58137511,60.5,59.21057134,41.02048976,62.51769912,41.50413223,18.15384615,15.73333333,9.44,1.923076923,2.6,1.666666667,0.36,0.6,1.153846154,0.466666667,0.266666667,0.16,2,1.2
W_CHN_PTJ0_095_B1_1.txt,CHN,29,2,0.653846154,0.406779661,0.440677966,0.708333333,0.058340566,0.034643189,0.723252033,0.814929577,0.704,0.77,0.756498306,0.835237388,50.54947917,64.91201224,47.09516535,62.11071429,51.29152542,95.70833333,30.4,25.33333333,7.794871795,3.9,4.25,3.25,0.615384615,2,1.2,0.666666667,0.25,0.076923077,3,0.923076923
W_CHN_PTJ0_097_A2_0.txt,CHN,21,1,0.628099174,0.474452555,0.441605839,0.584615385,0.059732025,0.052168822,0.758488889,0.740246914,0.76,0.74,0.78248917,0.765159534,54.8,47.89473684,58.69991929,51.10961321,57.15328467,46.62307692,18.93333333,17.75,9.466666667,2,2.875,1.875,0.433333333,0.8125,1.066666667,0.6875,0.375,0.2,2.5625,1.366666667
W_CHN_PTJ0_099_A2_0.txt,CHN,24,1,0.643564356,0.502512563,0.507537688,0.65,0.05573264,0.046771661,0.745066667,0.77372549,0.713333333,0.72,0.785320605,0.779204253,54.07208872,51.37046861,50.80188679,40.59465855,52.31155779,52.35,13.93333333,13.0625,9.086956522,1.533333333,2.125,1.4375,0.217391304,0.3125,1.066666667,0.25,0.125,0.086956522,1.8125,1.260869565
W_CHN_PTJ0_100_B1_1.txt,CHN,33,2,0.657142857,0.462585034,0.476190476,0.676470588,0.052885791,0.037291634,0.732979592,0.802528736,0.74,0.79,0.786022175,0.846321991,53.98032787,81.63953488,49.3001562,89.01372549,49.41156463,91.72058824,14.38095238,13.72727273,8.628571429,1.666666667,2.363636364,1.590909091,0.371428571,0.590909091,1.047619048,0.5,0.272727273,0.171428571,1.363636364,0.857142857
W_CHN_PTJ0_101_B1_1.txt,CHN,35,2,0.669230769,0.493506494,0.562770563,0.763157895,0.044690129,0.027745108,0.772967033,0.849230769,0.78,0.86,0.806912295,0.865665413,70.96551724,134.7733333,62.92182421,0,66.25974026,121,18.38461538,18.38461538,10.86363636,1.692307692,2.769230769,1.692307692,0.318181818,0.538461538,1,0.384615385,0.384615385,0.227272727,2.307692308,1.363636364
W_CHN_PTJ0_104_B1_1.txt,CHN,28,2,0.594594595,0.458937198,0.536231884,0.694736842,0.050458904,0.040440775,0.750126582,0.767826087,0.76,0.78,0.804548267,0.815942069,68.8319123,67.46376812,56.0397216,45.91865079,59.80676329,63.10526316,19.63636364,18,9.818181818,2,2.583333333,1.833333333,0.454545455,0.833333333,1.090909091,0.5,0.416666667,0.227272727,2,1.090909091
W_CHN_PTJ0_105_B1_1.txt,CHN,31,2,0.559139785,0.466981132,0.438679245,0.525252525,0.066124093,0.070214099,0.714723926,0.6504,0.735,0.64,0.739966653,0.678704969,42.33796635,33,45.60490259,30.992264,42.27358491,27.64646465,12.94117647,12.22222222,9.166666667,1.411764706,2.333333333,1.333333333,0.25,0.333333333,1.058823529,0.333333333,0.055555556,0.041666667,1.444444444,1.083333333
W_CHN_PTJ0_113_B1_1.txt,CHN,30,2,0.581196581,0.427586207,0.403448276,0.548387097,0.065014989,0.059536308,0.734937759,0.764,0.728,0.75,0.762154877,0.755422105,41.42857143,55.40425532,49.25201716,48.74309269,46.7137931,50.17741935,19.4,19.4,7.864864865,2.466666667,3.6,2.466666667,0.540540541,1.333333333,1,0.8,0.2,0.081081081,1.8,0.72972973
W_CHN_PTJ0_117_A2_0.txt,CHN,22,1,0.586956522,0.407960199,0.457711443,0.658536585,0.063982404,0.049532015,0.729473684,0.767272727,0.72,0.72,0.779461374,0.777129848,52.40015848,56.69135802,49.85502125,45.02367424,51.01492537,50.7804878,20.8,16,8,2.6,2.384615385,2,0.5,1,1.3,0.615384615,0.153846154,0.076923077,2.230769231,1.115384615
W_CHN_PTJ0_122_B1_1.txt,CHN,32,2,0.622641509,0.412060302,0.532663317,0.804878049,0.051761858,0.025737937,0.737066667,0.875151515,0.726666667,0.84,0.784943809,0.891975309,59.85546875,117.67,48.39804566,0,55.08040201,92,18.72727273,12.11764706,9.80952381,1.909090909,1.705882353,1.235294118,0.285714286,0.352941176,1.545454545,0.411764706,0.470588235,0.380952381,1.058823529,0.857142857
W_CHN_PTJ0_128_B1_1.txt,CHN,29,2,0.588652482,0.388704319,0.468438538,0.709401709,0.053610896,0.034859499,0.73531746,0.825294118,0.736666667,0.82,0.750051768,0.819361683,57.62735043,117,51.85966172,93.9375,50.78737542,74.21367521,19.3125,16.26315789,9.65625,2,2.473684211,1.684210526,0.40625,0.684210526,1.1875,0.368421053,0.105263158,0.0625,1.684210526,1
W_CHN_PTJ0_131_B1_1.txt,CHN,29,2,0.641304348,0.5,0.474226804,0.608247423,0.061905164,0.054701139,0.701103448,0.69375,0.686666667,0.62,0.755422861,0.742709842,48.5,34.62122789,39.22514401,26.57948718,40.6185567,33.96907216,14.71428571,13.73333333,9.363636364,1.571428571,2.266666667,1.466666667,0.272727273,0.4,1.071428571,0.333333333,0.066666667,0.045454545,1.6,1.090909091
W_CHN_PTJ0_132_B1_1.txt,CHN,26,2,0.642857143,0.456852792,0.497461929,0.7,0.057600117,0.040560192,0.735675676,0.819512195,0.72,0.82,0.773816171,0.827087913,53.03846154,90,48.93488486,62.5,49.81218274,64,15.61538462,15.61538462,8.12,1.923076923,2.615384615,1.923076923,0.52,1,1,0.769230769,0.461538462,0.24,1.923076923,1
W_CHN_PTJ0_138_B1_1.txt,CHN,29,2,0.631147541,0.443478261,0.530434783,0.754901961,0.049368938,0.030266505,0.785082873,0.854339623,0.77,0.83,0.801610175,0.863892476,71.02941176,116.5248,79.43461157,0,73.33478261,103.8484848,21.45454545,21.45454545,9.44,2.272727273,3.545454545,2.272727273,0.52,1.181818182,1,0.727272727,0.363636364,0.16,3.090909091,1.36
W_CHN_PTJ0_140_A2_0.txt,CHN,21,1,0.60952381,0.492822967,0.502392344,0.621359223,0.055536432,0.051007418,0.782875,0.763703704,0.755,0.75,0.77653759,0.761882313,66.09034908,51.5,63.55950146,51.70098039,61.39712919,46.48543689,16.76923077,15.57142857,10.38095238,1.615384615,2.5,1.5,0.333333333,0.5,1.076923077,0.428571429,0.357142857,0.238095238,1.714285714,1.142857143
W_CHN_PTJ0_142_B1_1.txt,CHN,28,2,0.555555556,0.474226804,0.510309278,0.597826087,0.055820497,0.057935253,0.79462069,0.755813953,0.78,0.76,0.804596919,0.766962777,67.0617284,56.0625,64.49272577,58.11029412,71.62371134,54.7173913,14.35714286,14.35714286,7.730769231,1.857142857,2.642857143,1.857142857,0.307692308,0.571428571,1,0.5,0.071428571,0.038461538,1.428571429,0.769230769
W_CHN_PTJ0_143_B1_1.txt,CHN,28,2,0.651376147,0.47265625,0.42578125,0.58677686,0.063937548,0.053371898,0.688115942,0.745,0.716,0.72,0.747395551,0.749966346,40.65028355,51.70639535,37.85650341,38.19974287,42.4453125,40.42975207,18.92857143,14.72222222,8.833333333,2.142857143,2.222222222,1.666666667,0.366666667,0.611111111,1.285714286,0.611111111,0.166666667,0.1,2.166666667,1.3
W_CHN_PTJ0_144_B1_1.txt,CHN,32,2,0.619834711,0.43866171,0.449814126,0.63559322,0.058771133,0.045850157,0.748,0.770724638,0.764,0.74,0.768091487,0.80462744,50.21333333,42.59453994,49.6320911,63.23162393,49.40892193,57.29661017,22.83333333,15.22222222,6.372093023,3.583333333,3.111111111,2.388888889,0.511627907,1.222222222,1.5,0.722222222,0.277777778,0.11627907,1.777777778,0.744186047
W_CHN_PTJ0_145_B1_1.txt,CHN,28,2,0.567010309,0.418502203,0.427312775,0.578947368,0.066521992,0.060684533,0.717752809,0.763043478,0.725,0.74,0.752856352,0.75062309,49.39896373,39.63576159,45.16806601,46.16477273,45.93832599,47.76842105,14.75,13.88235294,8.740740741,1.6875,2.176470588,1.588235294,0.296296296,0.470588235,1.0625,0.529411765,0.117647059,0.074074074,1.529411765,0.962962963
W_CHN_PTJ0_155_B1_1.txt,CHN,33,2,0.628571429,0.48,0.466666667,0.611111111,0.059824222,0.051726611,0.712727273,0.718644068,0.73,0.74,0.777393872,0.785369993,47.07880435,43.69465649,39.35650764,30.17474747,43.34222222,45.58333333,16.35714286,13.47058824,9.541666667,1.714285714,2.176470588,1.411764706,0.291666667,0.411764706,1.214285714,0.411764706,0.176470588,0.125,1.470588235,1.041666667
W_CHN_PTJ0_157_B1_1.txt,CHN,32,2,0.633027523,0.464454976,0.516587678,0.704081633,0.053098966,0.038430695,0.75,0.793061224,0.735,0.9,0.787557745,0.794591918,44.75757576,98,53.20529614,37.88939394,49.17535545,51.2244898,12.44444444,11.2,8.96,1.388888889,1.85,1.25,0.2,0.25,1.111111111,0.25,0.1,0.08,1.45,1.16
W_CHN_PTJ0_158_B1_2.txt,CHN,44,3,0.674796748,0.48372093,0.572093023,0.798076923,0.04458113,0.024076954,0.804578313,0.905454545,0.78,0.86,0.823234975,0.888627019,58.19548872,70.7022412,75.03629109,14.84090909,74.09767442,95.88349515,18.66666667,17.23076923,11.78947368,1.583333333,2.461538462,1.461538462,0.421052632,0.615384615,1.083333333,0.692307692,0.615384615,0.421052632,2.230769231,1.526315789
W_CHN_PTJ0_160_B2_0.txt,CHN,35,4,0.635514019,0.502463054,0.527093596,0.666666667,0.052232187,0.043646639,0.78025974,0.802264151,0.79,0.78,0.797898928,0.780095069,70.17283951,63.94029851,70.05500055,79.86188811,63.17241379,57.51960784,19.45454545,15.28571429,8.56,2.272727273,2.285714286,1.785714286,0.36,0.642857143,1.272727273,0.642857143,0.142857143,0.08,1.857142857,1.04
W_CHN_PTJ0_162_B1_1.txt,CHN,33,2,0.649122807,0.537383178,0.53271028,0.643478261,0.050362284,0.045088242,0.764484848,0.776666667,0.77,0.77,0.785529476,0.78045489,74.30769231,59.17475728,59.73642805,71.24819712,60.99065421,54.49565217,15.92857143,15.92857143,9.291666667,1.714285714,2.5,1.714285714,0.333333333,0.571428571,1,0.571428571,0.285714286,0.166666667,2.071428571,1.208333333
W_CHN_PTJ0_164_B1_1.txt,CHN,30,2,0.564356436,0.447580645,0.407258065,0.513513514,0.068045206,0.069190575,0.688844221,0.69,0.685,0.67,0.738241504,0.728104864,41.33333333,32.67757009,40.44292453,34.74821145,42.50806452,36.16216216,19.92307692,18.5,9.25,2.153846154,2.857142857,2,0.535714286,1.071428571,1.076923077,0.642857143,0.142857143,0.071428571,2.357142857,1.178571429
W_CHN_PTJ0_174_B1_1.txt,CHN,35,2,0.62295082,0.47257384,0.514767932,0.678571429,0.051137886,0.040103029,0.779361702,0.842857143,0.74,0.79,0.810693678,0.811748891,70.11960432,57.67502021,59.76913265,71.71889401,59.97468354,64.55357143,20.33333333,18.76923077,9.384615385,2.166666667,2.846153846,2,0.5,1,1.083333333,0.538461538,0.615384615,0.307692308,2.230769231,1.115384615
W_CHN_PTJ0_177_B1_2.txt,CHN,36,3,0.623762376,0.447368421,0.442982456,0.617647059,0.063601184,0.051867874,0.71396648,0.708301887,0.73,0.71,0.759673668,0.753048874,49.95716639,42.93037975,48.17142899,34.01875,47.43859649,37.74509804,20.33333333,16.26666667,9.384615385,2.166666667,2.4,1.733333333,0.346153846,0.6,1.25,0.6,0.066666667,0.038461538,2.2,1.269230769
W_CHN_PTJ0_187_B1_1.txt,CHN,35,2,0.608695652,0.442622951,0.471311475,0.648148148,0.057318102,0.045546377,0.743692308,0.74440678,0.73,0.7,0.770461332,0.77398843,49.69081574,56.63258026,52.95907591,47.4729154,53.77868852,48.73148148,23.27272727,23.27272727,8.827586207,2.636363636,3.636363636,2.636363636,0.620689655,1.636363636,1,0.909090909,0.181818182,0.068965517,3.363636364,1.275862069
W_CHN_PTJ0_191_B1_1.txt,CHN,26,2,0.65625,0.485596708,0.526748971,0.711864407,0.048917689,0.034384628,0.76257732,0.793333333,0.765,0.78,0.782130742,0.815271621,65.10206084,79.93548387,60.12911164,83.7172043,61.7654321,97.10169492,14.05555556,14.05555556,9.035714286,1.555555556,2.222222222,1.555555556,0.357142857,0.555555556,1,0.555555556,0.166666667,0.107142857,2.055555556,1.321428571
W_CHN_PTJ0_228_B2_0.txt,CHN,43,4,0.638157895,0.451827243,0.504983389,0.713235294,0.048300311,0.032242432,0.772936508,0.830344828,0.756666667,0.8,0.784555369,0.838978112,60.2,136,65.65333014,121.6,63.25581395,99.15441176,18.41176471,18.41176471,10.43333333,1.764705882,2.705882353,1.764705882,0.466666667,0.823529412,1,0.470588235,0.117647059,0.066666667,2.529411765,1.433333333
W_CHN_PTJ0_232_B1_1.txt,CHN,38,2,0.68907563,0.484615385,0.457692308,0.650793651,0.058199723,0.04228818,0.752701422,0.743896104,0.756,0.73,0.768800976,0.779799671,56.09589041,55.125,55.13136201,50.49407021,57.46153846,63.70634921,19.28571429,19.28571429,10.38461538,1.857142857,3,1.857142857,0.346153846,0.642857143,1,0.571428571,0.571428571,0.307692308,2.642857143,1.423076923
W_CHN_PTJ0_277_B2_0.txt,CHN,32,4,0.666666667,0.472413793,0.444827586,0.627737226,0.058021582,0.044292806,0.74340249,0.7675,0.764,0.78,0.762560662,0.811450787,58.4496124,73.08087092,52.19162734,56.56425154,58.90344828,73.06569343,20.33333333,16.05263158,12.70833333,1.6,1.789473684,1.263157895,0.166666667,0.210526316,1.266666667,0.263157895,0.473684211,0.375,2.052631579,1.625
W_CHN_PTJ0_353_B2_0.txt,CHN,38,4,0.644628099,0.489082969,0.528384279,0.696428571,0.049750205,0.037416623,0.817666667,0.826349206,0.81,0.81,0.817240452,0.839202955,77.976874,112,89.68918269,93.43333333,81.8209607,95.73214286,15.73333333,15.73333333,8.428571429,1.866666667,2.466666667,1.866666667,0.392857143,0.733333333,1,0.666666667,0.066666667,0.035714286,2.133333333,1.142857143
W_JPN_PTJ0_002_B1_2.txt,JPN,33,3,0.62295082,0.5,0.342696629,0.426966292,0.091835374,0.097261738,0.588992248,0.5655,0.613333333,0.56,0.66431623,0.592913706,31.4411215,27.17785235,26.33220753,19.5092711,26.87078652,19.56179775,16.72727273,15.33333333,8,2.090909091,2.916666667,1.916666667,0.391304348,0.75,1.090909091,0.666666667,0.416666667,0.217391304,1.25,0.652173913
W_JPN_PTJ0_003_A2_0.txt,JPN,34,1,0.646341463,0.488038278,0.392344498,0.519607843,0.075483278,0.070473687,0.680375,0.666037736,0.695,0.64,0.727094815,0.7153063,43.92993631,34.37512538,36.30890391,26.90235081,36.64593301,31.09803922,11.72222222,11.10526316,8.44,1.388888889,1.947368421,1.315789474,0.24,0.315789474,1.055555556,0.315789474,0.315789474,0.24,1.263157895,0.96
W_JPN_PTJ0_004_B2_0.txt,JPN,40,4,0.588235294,0.464454976,0.483412322,0.612244898,0.058434913,0.053739176,0.764691358,0.768163265,0.745,0.78,0.784098369,0.775795423,72.0247161,54.63716814,57.58460591,59.24137931,55.48341232,54.60204082,12.47058824,11.15789474,7.851851852,1.588235294,1.842105263,1.421052632,0.259259259,0.368421053,1.117647059,0.368421053,0.263157895,0.185185185,1,0.703703704
W_JPN_PTJ0_009_B2_0.txt,JPN,35,4,0.595959596,0.464912281,0.434210526,0.556603774,0.065163487,0.062033715,0.757318436,0.740350877,0.765,0.7,0.764157466,0.734460923,49.61658031,45.59776536,56.09178065,43.30969781,52.19298246,40.30188679,17.61538462,16.35714286,8.178571429,2.153846154,2.785714286,2,0.5,1,1.076923077,0.642857143,0.357142857,0.178571429,1.357142857,0.678571429
W_JPN_PTJ0_014_B1_1.txt,JPN,37,2,0.583333333,0.44486692,0.410646388,0.538461538,0.066004052,0.062852613,0.712523364,0.687647059,0.708,0.7,0.731288214,0.69656231,45.72418301,39,41.30802552,29.78923541,41.21292776,31.44444444,16.9375,13.55,7.970588235,2.125,2.15,1.7,0.411764706,0.7,1.25,0.65,0.05,0.029411765,1.65,0.970588235
W_JPN_PTJ0_016_B1_2.txt,JPN,34,3,0.571428571,0.43814433,0.469072165,0.611764706,0.062812004,0.057328827,0.704689655,0.674444444,0.68,0.66,0.741686568,0.736702044,41.15151515,37.36714976,40.8553981,28.82640333,46.85051546,39.27058824,11.82352941,11.82352941,7.444444444,1.588235294,2.117647059,1.588235294,0.37037037,0.588235294,1,0.411764706,0.235294118,0.148148148,1.235294118,0.777777778
W_JPN_PTJ0_019_B1_2.txt,JPN,39,3,0.684684685,0.5078125,0.43359375,0.584615385,0.062575997,0.052168822,0.731690821,0.735555556,0.736,0.72,0.774341769,0.777992327,61.70444763,37.03488372,46.03484767,46.47690325,46.51171875,43.42307692,16.5,14.66666667,9.777777778,1.6875,1.888888889,1.5,0.259259259,0.388888889,1.125,0.444444444,0.388888889,0.259259259,2.055555556,1.37037037
W_JPN_PTJ0_021_B1_2.txt,JPN,25,3,0.595238095,0.514018692,0.392523364,0.454545455,0.074783157,0.082169267,0.72169697,0.659344262,0.705,0.68,0.753678016,0.679991695,48.50311333,25.59556787,47.85565774,28.20788114,44.95327103,25.37272727,16.92307692,16.92307692,9.166666667,1.846153846,2.769230769,1.846153846,0.458333333,0.846153846,1,0.538461538,0.076923077,0.041666667,2.230769231,1.208333333
W_JPN_PTJ0_024_B1_1.txt,JPN,33,2,0.634146341,0.485714286,0.468571429,0.611764706,0.065436259,0.057328827,0.66952381,0.661666667,0.686666667,0.74,0.714669987,0.721140535,44.73581974,37.36714976,34.86156382,25.42135578,41.14857143,35.29411765,16.54545455,14,7.583333333,2.181818182,2.692307692,1.846153846,0.458333333,0.846153846,1.181818182,0.538461538,0.307692308,0.166666667,1.615384615,0.875
W_JPN_PTJ0_026_B1_1.txt,JPN,35,2,0.615384615,0.502008032,0.469879518,0.576,0.057127577,0.054486194,0.72,0.698947368,0.725,0.66,0.774330944,0.721090187,49.8,34.11151405,48.09263481,28.16386733,46.5502008,32.384,11.08695652,11.08695652,8.5,1.304347826,1.608695652,1.304347826,0.233333333,0.304347826,1,0.260869565,0.217391304,0.166666667,1,0.766666667
W_JPN_PTJ0_031_B1_2.txt,JPN,44,3,0.655172414,0.47826087,0.504347826,0.690909091,0.053295576,0.038533272,0.764640884,0.855081967,0.74,0.8,0.792782144,0.828410366,59.58875942,61.48560817,62.72108243,39.51419878,57.4173913,56.33636364,13.82352941,12.36842105,7.833333333,1.764705882,1.947368421,1.578947368,0.366666667,0.578947368,1.117647059,0.578947368,0.368421053,0.233333333,1.421052632,0.9
W_JPN_PTJ0_032_B1_1.txt,JPN,36,2,0.56122449,0.440758294,0.464454976,0.591397849,0.061650975,0.058870882,0.718024691,0.744545455,0.72,0.72,0.758268952,0.74455673,56.03794038,50.42957746,44.72419162,34.9952381,49.7535545,42.56989247,13.29411765,11.89473684,8.692307692,1.529411765,1.842105263,1.368421053,0.307692308,0.421052632,1.117647059,0.315789474,0.210526316,0.153846154,1.052631579,0.769230769
W_JPN_PTJ0_041_B2_0.txt,JPN,40,4,0.609756098,0.459649123,0.431578947,0.572519084,0.060558215,0.054030515,0.737966102,0.717804878,0.716,0.7,0.776362281,0.751151755,57,38.39291465,49.52321211,35.12894737,52.05263158,38.11450382,20,17.64705882,10,2,2.823529412,1.764705882,0.366666667,0.647058824,1.133333333,0.470588235,0.294117647,0.166666667,2.176470588,1.233333333
